
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:      1.8
 0.969066  1.2026  1.8 
 0.971458  1.1986  1.8 
 0.973819  1.1946  1.8 
 0.976149  1.1906  1.8 
 0.97845  1.18659  1.8 
 0.980721  1.18259  1.8 
 0.982962  1.17859  1.8 
 0.985175  1.17459  1.8 
 0.987359  1.17059  1.8 

-0.608624  1.75888  1.8 
-0.606061  1.75965  1.8 
-0.593651  1.76288  1.8 
-0.578064  1.76688  1.8 
-0.562233  1.77089  1.8 
-0.546153  1.77489  1.8 
-0.52982  1.77889  1.8 
-0.525253  1.78  1.8 
-0.51058  1.78289  1.8 
-0.490014  1.78689  1.8 
-0.469124  1.7909  1.8 
-0.447902  1.7949  1.8 
-0.444444  1.79555  1.8 
-0.420093  1.7989  1.8 
-0.39063  1.8029  1.8 
-0.363636  1.80651  1.8 
-0.35888  1.8069  1.8 
-0.309644  1.81091  1.8 
-0.282828  1.81306  1.8 
-0.215326  1.81491  1.8 
-0.20202  1.81527  1.8 
-0.187921  1.81491  1.8 
-0.121212  1.81319  1.8 
-0.0922121  1.81091  1.8 
-0.0418994  1.8069  1.8 
-0.040404  1.80678  1.8 
-0.0109086  1.8029  1.8 
 0.0190289  1.7989  1.8 
 0.040404  1.79601  1.8 
 0.0464126  1.7949  1.8 
 0.0679476  1.7909  1.8 
 0.0891478  1.78689  1.8 
 0.110019  1.78289  1.8 
 0.121212  1.78072  1.8 
 0.128878  1.77889  1.8 
 0.145457  1.77489  1.8 
 0.16178  1.77089  1.8 
 0.177852  1.76688  1.8 
 0.193677  1.76288  1.8 
 0.20202  1.76075  1.8 
 0.208345  1.75888  1.8 
 0.221749  1.75488  1.8 
 0.234949  1.75088  1.8 
 0.247949  1.74687  1.8 
 0.260751  1.74287  1.8 
 0.273359  1.73887  1.8 
 0.282828  1.73583  1.8 
 0.285526  1.73487  1.8 
 0.29672  1.73087  1.8 
 0.307745  1.72686  1.8 
 0.318605  1.72286  1.8 
 0.329302  1.71886  1.8 
 0.339838  1.71486  1.8 
